DATE,AAA,BAA,DGS30,MORTGAGE30US,aaa_baa_spread,mortgage_treasury_spread
2002-12-31,6.21,7.45,5.133333333333333,6.0475,1.2400000000000002,0.9141666666666675
2003-01-31,6.17,7.35,5.137619047619047,5.9159999999999995,1.1799999999999997,0.7783809523809522
2003-02-28,5.95,7.06,5.024736842105263,5.8425,1.1099999999999994,0.8177631578947375
2003-03-31,5.89,6.95,5.027142857142858,5.745,1.0600000000000005,0.7178571428571425
2003-04-30,5.74,6.85,5.127142857142857,5.8125,1.1099999999999994,0.6853571428571428
2003-05-31,5.22,6.38,4.7628571428571425,5.484,1.1600000000000001,0.7211428571428575
2003-06-30,4.97,6.19,4.618571428571428,5.23,1.2200000000000006,0.6114285714285721
2003-07-31,5.49,6.62,5.127727272727273,5.6325,1.13,0.5047727272727274
2003-08-31,5.88,7.01,5.445714285714286,6.264,1.13,0.8182857142857145
2003-09-30,5.72,6.79,5.275714285714286,6.1475,1.0700000000000003,0.8717857142857142
2003-10-31,5.7,6.73,5.3,5.952,1.0300000000000002,0.6520000000000001
2003-11-30,5.65,6.66,5.246666666666666,5.9325,1.0099999999999998,0.685833333333334
2003-12-31,5.62,6.6,5.213181818181818,5.8759999999999994,0.9799999999999995,0.6628181818181815
2004-01-31,5.54,6.44,5.131,5.7125,0.9000000000000004,0.5815000000000001
2004-02-29,5.5,6.27,5.076842105263157,5.635,0.7699999999999996,0.5581578947368424
2004-03-31,5.33,6.11,4.899565217391304,5.445,0.7800000000000002,0.5454347826086963
2004-04-30,5.73,6.46,5.277619047619048,5.83,0.7299999999999995,0.5523809523809522
2004-05-31,6.04,6.75,5.5105,6.27,0.71,0.7594999999999992
2004-06-30,6.01,6.78,5.475714285714286,6.2875,0.7700000000000005,0.8117857142857137
2004-07-31,5.82,6.62,5.3061904761904755,6.056,0.7999999999999998,0.7498095238095246
2004-08-31,5.65,6.46,5.1459090909090905,5.8675,0.8099999999999996,0.7215909090909092
2004-09-30,5.46,6.27,4.983809523809524,5.754,0.8099999999999996,0.7701904761904759
2004-10-31,5.47,6.21,4.944,5.7225,0.7400000000000002,0.7785000000000002
2004-11-30,5.52,6.2,4.9475,5.73,0.6800000000000006,0.7825000000000006
2004-12-31,5.47,6.15,4.911363636363636,5.752,0.6800000000000006,0.8406363636363636
2005-01-31,5.36,6.02,4.765,5.71,0.6599999999999993,0.9450000000000003
2005-02-28,5.2,5.82,4.558947368421053,5.6275,0.6200000000000001,1.0685526315789478
2005-03-31,5.4,6.06,4.774545454545454,5.928,0.6599999999999993,1.1534545454545455
2005-04-30,5.33,6.05,4.65,5.855,0.7199999999999998,1.205
2005-05-31,5.15,6.01,4.49,5.72,0.8599999999999994,1.2299999999999995
2005-06-30,4.96,5.86,4.279545454545455,5.582,0.9000000000000004,1.3024545454545446
2005-07-31,5.06,5.95,4.378,5.695,0.8900000000000006,1.3170000000000002
2005-08-31,5.09,5.96,4.441739130434782,5.82,0.8700000000000001,1.378260869565218
2005-09-30,5.13,6.03,4.451904761904761,5.774,0.9000000000000004,1.3220952380952387
2005-10-31,5.35,6.3,4.6405,6.065,0.9500000000000002,1.4245
2005-11-30,5.42,6.39,4.704,6.33,0.9699999999999998,1.6260000000000003
2005-12-31,5.37,6.32,4.62,6.272,0.9500000000000002,1.6520000000000001
2006-01-31,5.29,6.24,4.5715,6.145,0.9500000000000002,1.5734999999999992
2006-02-28,5.35,6.27,4.574210526315789,6.2525,0.9199999999999999,1.6782894736842113
2006-03-31,5.53,6.41,4.734347826086957,6.324,0.8799999999999999,1.5896521739130431
2006-04-30,5.84,6.68,5.062631578947368,6.5075,0.8399999999999999,1.4448684210526324
2006-05-31,5.95,6.75,5.201363636363637,6.5975,0.7999999999999998,1.396136363636363
2006-06-30,5.89,6.78,5.154090909090909,6.6819999999999995,0.8900000000000006,1.5279090909090902
2006-07-31,5.85,6.76,5.1345,6.7625,0.9100000000000001,1.6280000000000001
2006-08-31,5.68,6.59,4.996086956521739,6.523999999999999,0.9100000000000001,1.52791304347826
2006-09-30,5.51,6.43,4.852,6.4025,0.9199999999999999,1.5504999999999995
2006-10-31,5.51,6.42,4.854761904761905,6.3575,0.9100000000000001,1.5027380952380947
2006-11-30,5.33,6.2,4.685714285714286,6.24,0.8700000000000001,1.5542857142857143
2006-12-31,5.32,6.22,4.6825,6.135,0.8999999999999995,1.4524999999999997
2007-01-31,5.4,6.34,4.851904761904762,6.2175,0.9399999999999995,1.3655952380952385
2007-02-28,5.39,6.28,4.821578947368421,6.285,0.8900000000000006,1.4634210526315794
2007-03-31,5.3,6.27,4.721818181818182,6.156000000000001,0.9699999999999998,1.434181818181819
2007-04-30,5.47,6.39,4.866190476190476,6.18,0.9199999999999999,1.3138095238095238
2007-05-31,5.47,6.39,4.901363636363636,6.2620000000000005,0.9199999999999999,1.360636363636364
2007-06-30,5.79,6.7,5.203333333333333,6.657500000000001,0.9100000000000001,1.4541666666666675
2007-07-31,5.73,6.65,5.108095238095238,6.695,0.9199999999999999,1.586904761904762
2007-08-31,5.79,6.65,4.932173913043478,6.572,0.8600000000000003,1.6398260869565222
2007-09-30,5.74,6.59,4.793157894736842,6.3825,0.8499999999999996,1.5893421052631584
2007-10-31,5.66,6.48,4.7736363636363635,6.375,0.8200000000000003,1.6013636363636365
2007-11-30,5.44,6.4,4.5200000000000005,6.208,0.96,1.6879999999999997
2007-12-31,5.49,6.65,4.526999999999999,6.095,1.1600000000000001,1.5680000000000005
2008-01-31,5.33,6.54,4.33047619047619,5.758,1.21,1.4275238095238096
2008-02-29,5.53,6.82,4.517,5.9175,1.29,1.4005
2008-03-31,5.51,6.89,4.393,5.97,1.38,1.577
2008-04-30,5.55,6.97,4.443181818181818,5.9175,1.42,1.474318181818182
2008-05-31,5.57,6.93,4.596190476190476,6.036,1.3599999999999994,1.4398095238095232
2008-06-30,5.68,7.07,4.689047619047619,6.32,1.3900000000000006,1.6309523809523814
2008-07-31,5.67,7.16,4.570909090909091,6.425999999999999,1.4900000000000002,1.855090909090908
2008-08-31,5.64,7.15,4.501904761904761,6.4775,1.5100000000000007,1.9755952380952388
2008-09-30,5.65,7.31,4.269047619047619,6.0375,1.6599999999999993,1.7684523809523807
2008-10-31,6.28,8.88,4.173181818181818,6.2,2.6000000000000005,2.0268181818181823
2008-11-30,6.12,9.21,4.004444444444444,6.0875,3.0900000000000007,2.083055555555556
2008-12-31,5.05,8.43,2.87,5.286,3.38,2.4159999999999995
2009-01-31,5.05,8.14,3.128,5.047499999999999,3.0900000000000007,1.9194999999999993
2009-02-28,5.27,8.08,3.586842105263158,5.13,2.8100000000000005,1.5431578947368418
2009-03-31,5.5,8.42,3.6431818181818185,5.0025,2.92,1.3593181818181819
2009-04-30,5.39,8.39,3.76,4.8100000000000005,3.000000000000001,1.0500000000000007
2009-05-31,5.54,8.06,4.226999999999999,4.8575,2.5200000000000005,0.6305000000000005
2009-06-30,5.61,7.5,4.516363636363637,5.42,1.8899999999999997,0.9036363636363633
2009-07-31,5.41,7.09,4.406818181818182,5.2219999999999995,1.6799999999999997,0.8151818181818173
2009-08-31,5.26,6.58,4.370952380952382,5.1925,1.3200000000000003,0.8215476190476183
2009-09-30,5.13,6.31,4.185714285714286,5.0575,1.1799999999999997,0.8717857142857142
2009-10-31,5.15,6.29,4.188571428571429,4.952,1.1399999999999997,0.7634285714285713
2009-11-30,5.19,6.32,4.314736842105264,4.875,1.13,0.5602631578947364
2009-12-31,5.26,6.37,4.494090909090909,4.93,1.1100000000000003,0.4359090909090906
2010-01-31,5.26,6.25,4.604736842105263,5.03,0.9900000000000002,0.42526315789473745
2010-02-28,5.35,6.34,4.619473684210526,4.99,0.9900000000000002,0.3705263157894745
2010-03-31,5.27,6.27,4.644782608695652,4.9675,1.0,0.32271739130434796
2010-04-30,5.29,6.25,4.693181818181818,5.098000000000001,0.96,0.4048181818181824
2010-05-31,4.96,6.05,4.286,4.8875,1.0899999999999999,0.6015000000000006
2010-06-30,4.88,6.23,4.127727272727273,4.7375,1.3500000000000005,0.6097727272727269
2010-07-31,4.72,6.01,3.994285714285714,4.564,1.29,0.5697142857142858
2010-08-31,4.49,5.66,3.803181818181818,4.4275,1.17,0.624318181818182
2010-09-30,4.53,5.66,3.773333333333333,4.346,1.13,0.5726666666666671
2010-10-31,4.68,5.72,3.8725,4.225,1.04,0.3524999999999996
2010-11-30,4.87,5.92,4.186,4.3,1.0499999999999998,0.11399999999999988
2010-12-31,5.02,6.1,4.417727272727273,4.714,1.08,0.29627272727272747
2011-01-31,5.04,6.09,4.523000000000001,4.755,1.0499999999999998,0.23199999999999932
2011-02-28,5.22,6.15,4.652105263157895,4.9525,0.9300000000000006,0.3003947368421045
2011-03-31,5.13,6.03,4.513913043478261,4.836,0.9000000000000004,0.3220869565217397
2011-04-30,5.16,6.02,4.5015,4.84,0.8599999999999994,0.3384999999999998
2011-05-31,4.96,5.78,4.293333333333333,4.6375,0.8200000000000003,0.3441666666666672
2011-06-30,4.99,5.75,4.232727272727273,4.51,0.7599999999999998,0.27727272727272645
2011-07-31,4.93,5.76,4.2705,4.545,0.8300000000000001,0.27449999999999974
2011-08-31,4.37,5.36,3.651304347826087,4.27,0.9900000000000002,0.6186956521739124
2011-09-30,4.09,5.27,3.182380952380952,4.106,1.1799999999999997,0.9236190476190478
2011-10-31,3.98,5.37,3.128,4.0675,1.3900000000000001,0.9394999999999998
2011-11-30,3.87,5.14,3.0155000000000003,3.9925,1.2699999999999996,0.9769999999999999
2011-12-31,3.93,5.25,2.9823809523809524,3.9579999999999997,1.3199999999999998,0.9756190476190474
2012-01-31,3.85,5.23,3.0260000000000002,3.915,1.3800000000000003,0.8889999999999998
2012-02-29,3.85,5.14,3.109,3.89,1.2899999999999996,0.7810000000000001
2012-03-31,3.99,5.23,3.2813636363636363,3.9539999999999997,1.2400000000000002,0.6726363636363635
2012-04-30,3.96,5.19,3.1842857142857146,3.91,1.2300000000000004,0.7257142857142855
2012-05-31,3.8,5.07,2.930909090909091,3.7979999999999996,1.2700000000000005,0.8670909090909085
2012-06-30,3.64,5.02,2.698095238095238,3.675,1.3799999999999994,0.9769047619047617
2012-07-31,3.4,4.87,2.59,3.55,1.4700000000000002,0.96
2012-08-31,3.48,4.91,2.7708695652173914,3.6019999999999994,1.4300000000000002,0.8311304347826081
2012-09-30,3.49,4.84,2.8815789473684212,3.4975,1.3499999999999996,0.6159210526315788
2012-10-31,3.47,4.58,2.9004761904761907,3.3825000000000003,1.1099999999999999,0.48202380952380963
2012-11-30,3.5,4.51,2.8035,3.3519999999999994,1.0099999999999998,0.5484999999999993
2012-12-31,3.65,4.63,2.8835,3.3449999999999998,0.98,0.4614999999999996
2013-01-31,3.8,4.73,3.0804761904761904,3.414,0.9300000000000006,0.3335238095238098
2013-02-28,3.9,4.85,3.165263157894737,3.5324999999999998,0.9499999999999997,0.367236842105263
2013-03-31,3.93,4.85,3.1625,3.565,0.9199999999999995,0.40249999999999986
2013-04-30,3.73,4.59,2.9327272727272726,3.4450000000000003,0.8599999999999999,0.5122727272727277
2013-05-31,3.89,4.73,3.112727272727273,3.536,0.8400000000000003,0.42327272727272724
2013-06-30,4.27,5.19,3.4,4.07,0.9200000000000008,0.6700000000000004
2013-07-31,4.34,5.32,3.605,4.37,0.9800000000000004,0.7650000000000001
2013-08-31,4.54,5.42,3.757727272727273,4.456,0.8799999999999999,0.6982727272727276
2013-09-30,4.64,5.47,3.787,4.49,0.8300000000000001,0.7030000000000003
2013-10-31,4.53,5.31,3.6759090909090912,4.192,0.7799999999999994,0.5160909090909089
2013-11-30,4.63,5.38,3.8000000000000003,4.255,0.75,0.4549999999999996
2013-12-31,4.62,5.38,3.889047619047619,4.4575,0.7599999999999998,0.5684523809523805
2014-01-31,4.49,5.19,3.7690476190476194,4.432,0.7000000000000002,0.662952380952381
2014-02-28,4.45,5.1,3.6626315789473685,4.3025,0.6499999999999995,0.6398684210526318
2014-03-31,4.38,5.06,3.620952380952381,4.3425,0.6799999999999997,0.7215476190476191
2014-04-30,4.24,4.9,3.5176190476190476,4.3375,0.6600000000000001,0.8198809523809527
2014-05-31,4.16,4.76,3.3899999999999997,4.192,0.5999999999999996,0.8020000000000005
2014-06-30,4.25,4.8,3.4200000000000004,4.1625,0.5499999999999998,0.7424999999999993
2014-07-31,4.16,4.73,3.3318181818181816,4.13,0.5700000000000003,0.7981818181818183
2014-08-31,4.08,4.69,3.2009523809523808,4.115,0.6100000000000003,0.9140476190476194
2014-09-30,4.11,4.8,3.26,4.1625,0.6899999999999995,0.9024999999999999
2014-10-31,3.92,4.69,3.0399999999999996,4.036,0.7700000000000005,0.996
2014-11-30,3.92,4.79,3.038333333333333,3.9975,0.8700000000000001,0.959166666666667
2014-12-31,3.79,4.74,2.833181818181818,3.864,0.9500000000000002,1.0308181818181819
2015-01-31,3.46,4.45,2.455,3.67,0.9900000000000002,1.2149999999999999
2015-02-28,3.61,4.51,2.566315789473684,3.71,0.8999999999999999,1.1436842105263159
2015-03-31,3.64,4.54,2.6263636363636365,3.77,0.8999999999999999,1.1436363636363636
2015-04-30,3.52,4.48,2.585909090909091,3.6719999999999997,0.9600000000000004,1.0860909090909088
2015-05-31,3.98,4.89,2.955,3.84,0.9099999999999997,0.8849999999999998
2015-06-30,4.19,5.13,3.1118181818181814,3.9825,0.9399999999999995,0.8706818181818186
2015-07-31,4.15,5.2,3.066363636363637,4.046,1.0499999999999998,0.9796363636363634
2015-08-31,4.04,5.19,2.855714285714286,3.9050000000000002,1.1500000000000004,1.0492857142857144
2015-09-30,4.07,5.34,2.9528571428571433,3.89,1.2699999999999996,0.9371428571428568
2015-10-31,3.95,5.34,2.888095238095238,3.7960000000000003,1.3899999999999997,0.9079047619047622
2015-11-30,4.06,5.46,3.03,3.9425,1.4000000000000004,0.9125000000000001
2015-12-31,3.97,5.46,2.97,3.964,1.4899999999999998,0.9939999999999998
2016-01-31,4.0,5.45,2.858421052631579,3.8725,1.4500000000000002,1.014078947368421
2016-02-29,3.96,5.34,2.623,3.66,1.38,1.037
2016-03-31,3.82,5.13,2.6845454545454546,3.694,1.31,1.0094545454545454
2016-04-30,3.62,4.79,2.6233333333333335,3.605,1.17,0.9816666666666665
2016-05-31,3.65,4.68,2.6276190476190475,3.6,1.0299999999999998,0.9723809523809526
2016-06-30,3.5,4.53,2.4522727272727276,3.568,1.0300000000000002,1.1157272727272725
2016-07-31,3.28,4.22,2.227,3.44,0.94,1.213
2016-08-31,3.32,4.24,2.261739130434783,3.435,0.9200000000000004,1.1732608695652171
2016-09-30,3.41,4.31,2.3504761904761904,3.46,0.8999999999999995,1.1095238095238096
2016-10-31,3.51,4.38,2.5004999999999997,3.47,0.8700000000000001,0.9695000000000005
2016-11-30,3.86,4.71,2.862,3.77,0.8500000000000001,0.9079999999999999
2016-12-31,4.06,4.83,3.1133333333333333,4.198,0.7700000000000005,1.0846666666666671
2017-01-31,3.92,4.66,3.019,4.15,0.7400000000000002,1.1310000000000002
2017-02-28,3.95,4.64,3.0321052631578946,4.1675,0.6899999999999995,1.1353947368421058
2017-03-31,4.01,4.68,3.0813043478260873,4.196,0.6699999999999999,1.1146956521739124
2017-04-30,3.87,4.57,2.9415789473684213,4.045,0.7000000000000002,1.1034210526315786
2017-05-31,3.85,4.55,2.959090909090909,4.01,0.6999999999999997,1.0509090909090908
2017-06-30,3.68,4.37,2.7963636363636364,3.904,0.69,1.1076363636363635
2017-07-31,3.7,4.39,2.884,3.9675000000000002,0.6899999999999995,1.0835000000000004
2017-08-31,3.63,4.31,2.7952173913043477,3.88,0.6799999999999997,1.0847826086956522
2017-09-30,3.63,4.3,2.7765,3.8049999999999997,0.6699999999999999,1.0284999999999997
2017-10-31,3.6,4.32,2.878095238095238,3.895,0.7200000000000002,1.0169047619047622
2017-11-30,3.57,4.27,2.801904761904762,3.9219999999999997,0.6999999999999997,1.1200952380952378
2017-12-31,3.51,4.22,2.768,3.95,0.71,1.1820000000000004
2018-01-31,3.55,4.26,2.8776190476190475,4.032500000000001,0.71,1.1548809523809531
2018-02-28,3.82,4.51,3.1310526315789473,4.33,0.69,1.1989473684210528
2018-03-31,3.87,4.64,3.0914285714285716,4.444,0.7699999999999996,1.3525714285714283
2018-04-30,3.85,4.67,3.0719047619047624,4.4675,0.8199999999999998,1.3955952380952379
2018-05-31,4.0,4.83,3.1318181818181823,4.586,0.8300000000000001,1.454181818181818
2018-06-30,3.96,4.83,3.05,4.57,0.8700000000000001,1.5200000000000005
2018-07-31,3.87,4.79,3.006666666666667,4.5275,0.9199999999999999,1.520833333333333
2018-08-31,3.88,4.77,3.0417391304347823,4.55,0.8899999999999997,1.5082608695652175
2018-09-30,3.98,4.88,3.1510526315789473,4.6274999999999995,0.8999999999999999,1.4764473684210522
2018-10-31,4.14,5.07,3.3395454545454544,4.83,0.9300000000000006,1.4904545454545457
2018-11-30,4.22,5.22,3.3609999999999998,4.866,1.0,1.505
2018-12-31,4.02,5.13,3.0957894736842104,4.6375,1.1100000000000003,1.5417105263157898
2019-01-31,3.93,5.12,3.0352380952380953,4.464,1.19,1.4287619047619051
2019-02-28,3.79,4.95,3.0236842105263158,4.37,1.1600000000000001,1.3463157894736844
2019-03-31,3.77,4.84,2.9776190476190476,4.265,1.0699999999999998,1.287380952380952
2019-04-30,3.69,4.7,2.9404761904761907,4.1425,1.0100000000000002,1.2020238095238094
2019-05-31,3.67,4.63,2.817727272727273,4.072,0.96,1.2542727272727272
2019-06-30,3.42,4.46,2.5745,3.8024999999999998,1.04,1.2279999999999998
2019-07-31,3.29,4.28,2.5727272727272728,3.765,0.9900000000000002,1.1922727272727274
2019-08-31,2.98,3.87,2.119090909090909,3.6159999999999997,0.8900000000000001,1.4969090909090905
2019-09-30,3.03,3.91,2.1580000000000004,3.605,0.8800000000000003,1.4469999999999996
2019-10-31,3.01,3.92,2.1904545454545454,3.6879999999999997,0.9100000000000001,1.4975454545454543
2019-11-30,3.06,3.94,2.2805263157894737,3.6950000000000003,0.8799999999999999,1.4144736842105265
2019-12-31,3.01,3.88,2.2976190476190474,3.72,0.8700000000000001,1.4223809523809527
2020-01-31,2.94,3.77,2.216190476190476,3.624,0.8300000000000001,1.407809523809524
2020-02-29,2.78,3.61,1.9705263157894735,3.4650000000000003,0.8300000000000001,1.4944736842105268
2020-03-31,3.02,4.29,1.4549999999999998,3.45,1.27,1.9950000000000003
2020-04-30,2.43,4.13,1.2652380952380953,3.306,1.6999999999999997,2.0407619047619048
2020-05-31,2.5,3.95,1.378,3.2325,1.4500000000000002,1.8545
2020-06-30,2.44,3.64,1.4936363636363637,3.1625,1.2000000000000002,1.6688636363636364
2020-07-31,2.14,3.31,1.3104545454545453,3.016,1.17,1.7055454545454547
2020-08-31,2.25,3.27,1.358095238095238,2.935,1.02,1.576904761904762
2020-09-30,2.31,3.36,1.4228571428571428,2.89,1.0499999999999998,1.4671428571428573
2020-10-31,2.35,3.44,1.5685714285714285,2.834,1.0899999999999999,1.2654285714285716
2020-11-30,2.3,3.3,1.615263157894737,2.765,1.0,1.1497368421052632
2020-12-31,2.26,3.16,1.6704545454545454,2.684,0.9000000000000004,1.0135454545454547
2021-01-31,2.45,3.24,1.8247368421052632,2.735,0.79,0.9102631578947367
2021-02-28,2.7,3.42,2.0426315789473684,2.81,0.7199999999999998,0.7673684210526317
2021-03-31,3.04,3.74,2.3391304347826085,3.0825,0.7000000000000002,0.7433695652173915
2021-04-30,2.9,3.6,2.2995454545454543,3.06,0.7000000000000002,0.7604545454545457
2021-05-31,2.96,3.62,2.316,2.9625,0.6600000000000001,0.6465000000000001
2021-06-30,2.79,3.44,2.1636363636363636,2.975,0.6499999999999999,0.8113636363636365
2021-07-31,2.57,3.24,1.9428571428571426,2.868,0.6700000000000004,0.9251428571428573
2021-08-31,2.55,3.24,1.9163636363636363,2.8425000000000002,0.6900000000000004,0.926136363636364
2021-09-30,2.53,3.23,1.9357142857142857,2.9,0.7000000000000002,0.9642857142857142
2021-10-31,2.68,3.35,2.0595,3.0675,0.6699999999999999,1.008
2021-11-30,2.62,3.28,1.9355,3.0675,0.6599999999999997,1.132
2021-12-31,2.65,3.3,1.8477272727272727,3.098,0.6499999999999999,1.2502727272727272
2022-01-31,2.93,3.58,2.0995,3.4450000000000003,0.6499999999999999,1.3455000000000004
2022-02-28,3.25,3.97,2.2463157894736843,3.7625,0.7200000000000002,1.516184210526316
2022-03-31,3.43,4.29,2.4065217391304348,4.172,0.8599999999999999,1.765478260869565
2022-04-30,3.76,4.66,2.8120000000000003,4.9825,0.9000000000000004,2.1704999999999997
2022-05-31,4.13,5.12,3.0657142857142854,5.2299999999999995,0.9900000000000002,2.164285714285714
2022-06-30,4.24,5.27,3.2457142857142856,5.522,1.0299999999999994,2.2762857142857147
2022-07-31,4.06,5.21,3.1025,5.4125,1.1500000000000004,2.3099999999999996
2022-08-31,4.07,5.15,3.1295652173913044,5.2225,1.08,2.0929347826086957
2022-09-30,4.59,5.69,3.558095238095238,6.112,1.1000000000000005,2.553904761904762
2022-10-31,5.1,6.26,4.04,6.9,1.1600000000000001,2.8600000000000003
2022-11-30,4.9,6.07,3.999,6.805,1.17,2.8059999999999996
2022-12-31,4.43,5.59,3.659047619047619,6.364,1.1600000000000001,2.7049523809523808
2023-01-31,4.4,5.5,3.6645000000000003,6.2725,1.0999999999999996,2.6079999999999997
2023-02-28,4.56,5.59,3.8021052631578947,6.2575,1.0300000000000002,2.4553947368421056
2023-03-31,4.6,5.71,3.7708695652173914,6.544,1.1100000000000003,2.7731304347826082
2023-04-30,4.47,5.53,3.6845,6.342499999999999,1.0600000000000005,2.6579999999999995
2023-05-31,4.67,5.77,3.855454545454545,6.425,1.0999999999999996,2.569545454545455
2023-06-30,4.65,5.75,3.8676190476190477,6.714,1.0999999999999996,2.8463809523809527
2023-07-31,4.66,5.74,3.9590000000000005,6.84,1.08,2.8809999999999993
2023-08-31,4.95,6.02,4.28,7.072,1.0699999999999994,2.792
2023-09-30,5.13,6.16,4.473000000000001,7.2,1.0300000000000002,2.7269999999999994
2023-10-31,5.61,6.63,4.946666666666666,7.62,1.0199999999999996,2.673333333333334
2023-11-30,5.28,6.29,4.66,7.442,1.0099999999999998,2.782
2023-12-31,4.74,5.64,4.1445,6.815,0.8999999999999995,2.6705000000000005
2024-01-31,4.87,5.68,4.258095238095239,6.6425,0.8099999999999996,2.3844047619047615
2024-02-29,5.03,5.77,4.377000000000001,6.776000000000001,0.7399999999999993,2.399
2024-03-31,5.01,5.75,4.36,6.82,0.7400000000000002,2.46
2024-04-30,5.28,6.0,4.659090909090909,6.9925,0.7199999999999998,2.3334090909090905
2024-05-31,5.25,5.95,4.62,7.06,0.7000000000000002,2.4399999999999995
2024-06-30,5.13,5.82,4.4447368421052635,6.9175,0.6900000000000004,2.472763157894737
2024-07-31,5.12,5.84,4.461363636363637,6.8475,0.7199999999999998,2.3861363636363633
2024-08-31,4.87,5.6,4.153636363636363,6.5,0.7299999999999995,2.3463636363636367
